id	name	descr	gene	fs_len	child_fs_len	org_name	kingdom	phylum	genus
40176	RHOSA_RS0114855_fs3203606	NA	NA	-1	NA	Rhodovibrio salinarum DSM 9154	Bacteria	Proteobacteria	Rhodovibrio
52801	BLR95_RS09165_fs150617	NA	NA	-1	NA	Roseospirillum parvum	Bacteria	Proteobacteria	Roseospirillum
30099	Rru_A0485_fs570084	NA	NA	-1	NA	Rhodospirillum rubrum ATCC 11170	Bacteria	Proteobacteria	Rhodospirillum
37781	A3Q7_RS0111160_fs2519277	NA	NA	-1	NA	Methyloversatilis thermotolerans	Bacteria	Proteobacteria	Methyloversatilis
40546	METFAM1_RS0118355_fs3934601	NA	NA	-1	NA	Methyloversatilis discipulorum	Bacteria	Proteobacteria	Methyloversatilis
33394	METUNV1_RS18945_fs304712	NA	NA	-1	NA	Methyloversatilis universalis FAM5	Bacteria	Proteobacteria	Methyloversatilis
56855	B9A15_RS20640_fs17475	NA	NA	-1	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
32262	FP2506_RS10575_fs2248956	NA	NA	-1	NA	Fulvimarina pelagi HTCC2506	Bacteria	Proteobacteria	Fulvimarina
39372	G407_RS0101155_fs229934	NA	NA	-1	NA	Salinarimonas rosea DSM 21201	Bacteria	Proteobacteria	Salinarimonas
57019	CFB24_RS16280	VWA domain-containing protein	bchD	NA	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
57021	CFB24_RS16285_fs43244	NA	NA	-1	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
37753	A3OO_RS0105525_fs1015340	NA	NA	-1	NA	Methylocystis rosea SV97	Bacteria	Proteobacteria	Methylocystis
54976	BM064_RS03525_fs145885	NA	NA	-1	NA	Albimonas pacifica	Bacteria	Proteobacteria	Albimonas
43945	jaqu_RS15825_fs70878	NA	NA	-1	NA	Jannaschia aquimarina	Bacteria	Proteobacteria	Jannaschia
55534	BM171_RS02250_fs452574	NA	NA	-1	NA	Roseivivax halotolerans	Bacteria	Proteobacteria	Roseivivax
56540	BW990_RS00560_fs115675	NA	NA	-1	NA	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
55863	BUA42_RS11820_fs499813	NA	NA	-1	NA	Marivita hallyeonensis	Bacteria	Proteobacteria	Marivita
51414	MGEO_RS12910_fs84508	NA	NA	-1	NA	Marivita geojedonensis	Bacteria	Proteobacteria	Marivita
51392	MCRY_RS00390_fs86821	NA	NA	-1	NA	Marivita cryptomonadis	Bacteria	Proteobacteria	Marivita
40404	RISW2_RS11670_fs48534	NA	NA	-1	NA	Roseivivax isoporae LMG 25204	Bacteria	Proteobacteria	Roseivivax
40272	ATO8_RS09495_fs55153	NA	NA	-1	NA	Roseivivax atlanticus	Bacteria	Proteobacteria	Roseivivax
56617	ROJ8625_RS13915_fs63746	NA	NA	-1	NA	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
40352	OCH239_RS05050_fs224765	NA	NA	-1	NA	Roseivivax halodurans JCM 10272	Bacteria	Proteobacteria	Roseivivax
54160	BMX04_RS00465_fs92300	NA	NA	-1	NA	Roseovarius tolerans	Bacteria	Proteobacteria	Roseovarius
54093	BSG08_RS13210_fs143306	NA	NA	-1	NA	Roseovarius azorensis	Bacteria	Proteobacteria	Roseovarius
50464	ROSMUCSMR3_RS19130_fs3997143	NA	NA	-1	NA	Roseovarius mucosus	Bacteria	Proteobacteria	Roseovarius
46331	XM53_RS14835_fs52459	NA	NA	-1	NA	Roseovarius atlanticus	Bacteria	Proteobacteria	Roseovarius
52928	BLQ71_RS23135_fs21653	NA	NA	-1	NA	Mameliella alba	Bacteria	Proteobacteria	Mameliella
46363	XM52_RS05370_fs421431	NA	NA	-1	NA	Roseovarius indicus	Bacteria	Proteobacteria	Roseovarius
52003	ATO3_RS16600_fs11239	NA	NA	-1	NA	Marinibacterium profundimaris	Bacteria	Proteobacteria	Marinibacterium
52711	BLT50_RS17140_fs1986	NA	NA	-1	NA	Lutimaribacter saemankumensis	Bacteria	Proteobacteria	Lutimaribacter
45323	TR61_RS09030_fs56909	NA	NA	-1	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
32313	RLO149_RS21655_fs4987	NA	NA	-1	NA	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Roseobacter
30281	RD1_RS00555_fs122796	NA	NA	-1	NA	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Roseobacter
30279	RD1_RS00560	VWA domain-containing protein	NA	NA	NA	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Roseobacter
32311	RLO149_RS21650	VWA domain-containing protein	NA	NA	NA	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Roseobacter
56648	PSJ8397_RS07650_fs517964	NA	NA	-1	NA	Pseudooctadecabacter jejudonensis	Bacteria	Proteobacteria	Pseudooctadecabacter
44976	NIG5292_RS12700_fs34460	NA	NA	-1	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
45278	ATO11_RS11095_fs355152	NA	NA	-1	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
55832	BUA85_RS11915	VWA domain-containing protein	NA	NA	NA	Loktanella sediminum	Bacteria	Proteobacteria	Loktanella
55834	BUA85_RS11920_fs304367	NA	NA	1	NA	Loktanella sediminum	Bacteria	Proteobacteria	Loktanella
56447	BW975_RS14690_fs317441	NA	NA	-1	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
42656	RCA23_RS15055_fs3123711	NA	NA	1	NA	Planktomarina temperata RCA23	Bacteria	Proteobacteria	Planktomarina
55037	BM002_RS18255_fs2078	NA	NA	-1	NA	Jannaschia pohangensis	Bacteria	Proteobacteria	Jannaschia
46004	JDO7802_RS00215_fs46572	NA	NA	-1	NA	Jannaschia donghaensis	Bacteria	Proteobacteria	Jannaschia
53830	BLV27_RS15060	VWA domain-containing protein	NA	NA	NA	Jannaschia faecimaris	Bacteria	Proteobacteria	Jannaschia
53832	BLV27_RS15055_fs69765	NA	NA	-1	NA	Jannaschia faecimaris	Bacteria	Proteobacteria	Jannaschia
41048	Z946_RS0100940_fs103056	NA	NA	-1	NA	Sulfitobacter noctilucicola	Bacteria	Proteobacteria	Sulfitobacter
41077	Z949_RS0100505_fs70632	NA	NA	-1	NA	Sulfitobacter guttiformis KCTC 32187	Bacteria	Proteobacteria	Sulfitobacter
56682	ROA7023_RS05335_fs61112	NA	NA	1	NA	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus
51764	LOKVESSMR4R_RS17995_fs3590962	NA	NA	1	NA	Loktanella vestfoldensis	Bacteria	Proteobacteria	Loktanella
55230	BM316_RS11840_fs341895	NA	NA	1	NA	Loktanella litorea	Bacteria	Proteobacteria	Loktanella
56417	B0B09_RS12650	magnesium chelatase ATPase subunit D	NA	NA	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
56419	B0B09_RS12645_fs288524	NA	NA	1	NA	Loktanella rosea	Bacteria	Proteobacteria	Loktanella
54036	BMY44_RS15400_fs777185	NA	NA	1	NA	Loktanella koreensis	Bacteria	Proteobacteria	Loktanella
54188	BMX16_RS07145_fs60268	NA	NA	1	NA	Loktanella fryxellensis	Bacteria	Proteobacteria	Loktanella
55684	BUA54_RS16820_fs104189	NA	NA	1	NA	Loktanella atrilutea	Bacteria	Proteobacteria	Loktanella
46513	THS5294_RS08900_fs18080	NA	NA	-1	NA	Thalassobacter stenotrophicus	Bacteria	Proteobacteria	Thalassobacter
40783	ROSELON_RS05235_fs1103076	NA	NA	-1	NA	Roseibacterium elongatum DSM 19469	Bacteria	Proteobacteria	Roseibacterium
30865	DSHI_RS17725_fs3683487	NA	NA	-1	NA	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	Proteobacteria	Dinoroseobacter
50015	BV509_RS19845_fs4049246	NA	NA	1	NA	Rhodovulum sulfidophilum	Bacteria	Proteobacteria	Rhodovulum
48267	A6W98_RS05630_fs1166655	NA	NA	1	NA	Rhodovulum sulfidophilum DSM 1374	Bacteria	Proteobacteria	Rhodovulum
53671	BLV13_RS00125_fs21136	NA	NA	1	NA	Roseicitreum antarcticum	Bacteria	Proteobacteria	Roseicitreum
54569	BMZ25_RS06410_fs266723	NA	NA	-1	NA	Roseivivax roseus	Bacteria	Proteobacteria	Roseivivax
55483	BM162_RS02815_fs559015	NA	NA	-1	NA	Tranquillimonas alkanivorans	Bacteria	Proteobacteria	Tranquillimonas
54219	BMX96_RS08185_fs250009	NA	NA	-1	NA	Maribius pelagius	Bacteria	Proteobacteria	Maribius
30679	RSPH17025_RS05190_fs1048576	NA	NA	-1	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
30057	RSP_0273_fs1998432	NA	NA	-1	NA	Rhodobacter sphaeroides 2.4.1	Bacteria	Proteobacteria	Rhodobacter
56506	BW949_RS06910_fs545396	NA	NA	-1	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
31437	RCAP_RS03400	magnesium chelatase	NA	NA	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
56475	BW967_RS09410_fs20969	NA	NA	1	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
46780	AWT76_RS09930_fs1292264	NA	NA	1	NA	Roseibaca calidilacus	Bacteria	Proteobacteria	Roseibaca
49349	BG454_RS02990_fs633474	NA	NA	-1	NA	Rhodobaca barguzinensis	Bacteria	Proteobacteria	Rhodobaca
49376	BG455_RS09745_fs67859	NA	NA	-1	NA	Roseinatronobacter thiooxidans	Bacteria	Proteobacteria	Roseinatronobacter
52992	BLT43_RS03620_fs758364	NA	NA	-1	NA	Loktanella pyoseonensis	Bacteria	Proteobacteria	Loktanella
38769	G566_RS0110815_fs55163	NA	NA	-1	NA	Sandarakinorhabdus limnophila DSM 17366	Bacteria	Proteobacteria	Sandarakinorhabdus
32104	BRESU_RS15255_fs3128547	NA	NA	-1	NA	Brevundimonas subvibrioides ATCC 15264	Bacteria	Proteobacteria	Brevundimonas
41573	BS69_RS0105845_fs1153568	NA	NA	-1	NA	Sphingomonas astaxanthinifaciens DSM 22298	Bacteria	Proteobacteria	Sphingomonas
32681	MMEL_RS0106215_fs53616	NA	NA	-1	NA	Citromicrobium bathyomarinum JL354	Bacteria	Proteobacteria	Citromicrobium
41639	EH31_RS08035_fs172306	NA	NA	-1	NA	Erythrobacter longus	Bacteria	Proteobacteria	Erythrobacter
48821	I603_RS11890_fs264323	NA	NA	-1	NA	Porphyrobacter dokdonensis DSW-74	Bacteria	Proteobacteria	Porphyrobacter
56235	BUA05_RS03490_fs213679	NA	NA	-1	NA	Porphyrobacter sanguineus	Bacteria	Proteobacteria	Porphyrobacter
48740	A9D12_RS01245_fs257789	NA	NA	-1	NA	Porphyrobacter neustonensis	Bacteria	Proteobacteria	Porphyrobacter
51609	BZF57_RS08230_fs317614	NA	NA	-1	NA	Porphyrobacter colymbi	Bacteria	Proteobacteria	Porphyrobacter
47330	AX679_RS03465_fs3609	NA	NA	-1	NA	Porphyrobacter donghaensis	Bacteria	Proteobacteria	Porphyrobacter
38932	G524_RS0113225_fs223410	NA	NA	-1	NA	Porphyrobacter cryptus DSM 12079	Bacteria	Proteobacteria	Porphyrobacter
51636	BZF61_RS00485_fs103367	NA	NA	-1	NA	Porphyrobacter tepidarius	Bacteria	Proteobacteria	Porphyrobacter
49087	Ga0102493_RS04450_fs969983	NA	NA	-1	NA	Erythrobacter litoralis	Bacteria	Proteobacteria	Erythrobacter
43627	NJ75_RS17010_fs79120	NA	NA	-1	NA	Novosphingobium subterraneum	Bacteria	Proteobacteria	Novosphingobium
47724	SCA01S_RS13805_fs38646	NA	NA	-1	NA	Novosphingobium capsulatum NBRC 12533	Bacteria	Proteobacteria	Novosphingobium
48722	A6F69_RS04745_fs1012762	NA	NA	-1	NA	Altererythrobacter ishigakiensis	Bacteria	Proteobacteria	Altererythrobacter
46821	AQZ52_RS08910_fs1905405	NA	NA	-1	NA	Novosphingobium fuchskuhlense	Bacteria	Proteobacteria	Novosphingobium
40750	G570_RS11235_fs2209341	NA	NA	-1	NA	Sphingomonas jaspsi DSM 18422	Bacteria	Proteobacteria	Sphingomonas
47300	AX673_RS08690_fs13888	NA	NA	-1	NA	Acidovorax delafieldii	Bacteria	Proteobacteria	Acidovorax
34205	ON00_RS09295_fs1989648	NA	NA	-1	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
39323	G404_RS0107370_fs158945	NA	NA	-1	NA	Novosphingobium acidiphilum DSM 19966	Bacteria	Proteobacteria	Novosphingobium
40107	NX02_RS17725_fs3893413	NA	NA	-1	NA	Sphingomonas sanxanigenens DSM 19645 = NX02	Bacteria	Proteobacteria	Sphingomonas
44053	TS85_RS22870_fs5004786	NA	NA	-1	NA	Sphingomonas hengshuiensis	Bacteria	Proteobacteria	Sphingomonas
46554	Lrub_RS11740	magnesium chelatase ATPase subunit D	NA	NA	NA	Legionella rubrilucens	Bacteria	Proteobacteria	Legionella
29876	gvip115	Mg chelatase subunit	chlD	NA	NA	Gloeobacter violaceus PCC 7421	Bacteria	Cyanobacteria	Gloeobacter
29668	Pro_0319	Protoporphyrin IX Mg-chelatase subunit ChlD	chlD	NA	NA	Prochlorococcus marinus subsp. marinus str. CCMP1375	Bacteria	Cyanobacteria	Prochlorococcus
49318	GlitD10_RS00760	magnesium chelatase ATPase subunit D	bchD	NA	NA	Gloeomargarita lithophora Alchichica-D10	Bacteria	Cyanobacteria	Gloeomargarita
50436	XM38_RS04750	magnesium chelatase ATPase subunit D	bchD	NA	NA	Halomicronema hongdechloris C2206	Bacteria	Cyanobacteria	Halomicronema
29850	tll1413	magnesium-chelatase subunit	chlD	NA	NA	Thermosynechococcus elongatus BP-1	Bacteria	Cyanobacteria	Thermosynechococcus
52033	CDV24_RS21280	magnesium chelatase ATPase subunit D	bchD	NA	NA	Leptolyngbya ohadii IS1	Bacteria	Cyanobacteria	Leptolyngbya
56966	CALSC_RS14780	magnesium chelatase ATPase subunit D	bchD	NA	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
36293	ANACY_RS23025	magnesium chelatase ATPase subunit D	bchD	NA	NA	Anabaena cylindrica PCC 7122	Bacteria	Cyanobacteria	Anabaena
48769	A9P98_RS08140	magnesium chelatase ATPase subunit D	bchD	NA	NA	Cylindrospermopsis raciborskii CS-505	Bacteria	Cyanobacteria	Cylindrospermopsis
36071	CAL6303_RS08510	magnesium chelatase ATPase subunit D	bchD	NA	NA	Calothrix sp. PCC 6303	Bacteria	Cyanobacteria	Calothrix
36005	UYC_RS0105030	magnesium chelatase ATPase subunit D	bchD	NA	NA	Chlorogloeopsis fritschii PCC 6912	Bacteria	Cyanobacteria	Chlorogloeopsis
35966	UYK_RS0102915	magnesium chelatase ATPase subunit D	bchD	NA	NA	Fischerella thermalis PCC 7521	Bacteria	Cyanobacteria	Fischerella
36169	CYLST_RS10510	magnesium chelatase ATPase subunit D	bchD	NA	NA	Cylindrospermum stagnale PCC 7417	Bacteria	Cyanobacteria	Cylindrospermum
31091	NPUN_RS06805	magnesium chelatase ATPase subunit D	bchD	NA	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
36557	MIC7126_RS0102560	magnesium chelatase ATPase subunit D	bchD	NA	NA	Fortiea contorta PCC 7126	Bacteria	Cyanobacteria	Fortiea
51804	BZZ01_RS31205	magnesium chelatase ATPase subunit D	bchD	NA	NA	Nostocales cyanobacterium HT-58-2	Bacteria	Cyanobacteria	Nostocales
35699	SPI9445_RS0108735	magnesium chelatase ATPase subunit D	bchD	NA	NA	Spirulina subsalsa PCC 9445	Bacteria	Cyanobacteria	Spirulina
32572	CWATDRAFT_RS24150	magnesium chelatase ATPase subunit D	bchD	NA	NA	Crocosphaera watsonii WH 8501	Bacteria	Cyanobacteria	Crocosphaera
36493	PSE7429_RS07625	magnesium chelatase ATPase subunit D	bchD	NA	NA	Pseudanabaena biceps PCC 7429	Bacteria	Cyanobacteria	Pseudanabaena
41587	BR41_RS02075	magnesium chelatase	NA	NA	NA	Andreprevotia chitinilytica DSM 18519	Bacteria	Proteobacteria	Andreprevotia
56917	B9N72_RS16235	VWA domain-containing protein	NA	NA	NA	Pseudogulbenkiania subflava DSM 22618	Bacteria	Proteobacteria	Pseudogulbenkiania
40967	Q352_RS0106245	magnesium chelatase	NA	NA	NA	Microvirgula aerodenitrificans DSM 15089	Bacteria	Proteobacteria	Microvirgula
38912	G520_RS0101375	VWA domain-containing protein	NA	NA	NA	Paludibacterium yongneupense DSM 18731	Bacteria	Proteobacteria	Paludibacterium
29703	RS_RS20110	VWA domain-containing protein	NA	NA	NA	Ralstonia solanacearum GMI1000	Bacteria	Proteobacteria	Ralstonia
46742	AWT75_RS03015	magnesium chelatase	NA	NA	NA	Aquitalea pelogenes	Bacteria	Proteobacteria	Aquitalea
48800	MY55_RS04195	VWA domain-containing protein	NA	NA	NA	Chromobacterium subtsugae	Bacteria	Proteobacteria	Chromobacterium
29622	CV_RS07680	VWA domain-containing protein	NA	NA	NA	Chromobacterium violaceum ATCC 12472	Bacteria	Proteobacteria	Chromobacterium
32899	METTU_RS20015	VWA domain-containing protein	NA	NA	NA	Methylobacter tundripaludum SV96	Bacteria	Proteobacteria	Methylobacter
51989	CEK71_RS11345	VWA domain-containing protein	NA	NA	NA	Methylovulum psychrotolerans	Bacteria	Proteobacteria	Methylovulum
44881	ACP92_RS13270	magnesium chelatase	NA	NA	NA	Herbaspirillum seropedicae	Bacteria	Proteobacteria	Herbaspirillum
50399	BUQ72_RS02955	VWA domain-containing protein	NA	NA	NA	Herbaspirillum frisingense	Bacteria	Proteobacteria	Herbaspirillum
45221	AKL27_RS06950	magnesium chelatase	NA	NA	NA	Herbaspirillum autotrophicum	Bacteria	Proteobacteria	Herbaspirillum
45237	AKL25_RS12945	magnesium chelatase	NA	NA	NA	Herbaspirillum rhizosphaerae	Bacteria	Proteobacteria	Herbaspirillum
45393	F506_RS13830	magnesium chelatase	NA	NA	NA	Herbaspirillum hiltneri N3	Bacteria	Proteobacteria	Herbaspirillum
55257	BM252_RS03070	VWA domain-containing protein	NA	NA	NA	Rugamonas rubra	Bacteria	Proteobacteria	Rugamonas
38415	F460_RS0108510	VWA domain-containing protein	NA	NA	NA	Duganella zoogloeoides ATCC 25935	Bacteria	Proteobacteria	Duganella
39493	G491_RS0105975	VWA domain-containing protein	NA	NA	NA	Desulfatibacillum aliphaticivorans DSM 15576	Bacteria	Proteobacteria	Desulfatibacillum
29471	MEFER_RS06095_fs1122957	NA	NA	-1	NA	Methanocaldococcus fervens AG86	Archaea	Euryarchaeota	Methanocaldococcus
29452	MFS40622_RS06240_fs1224254	NA	NA	-1	NA	Methanocaldococcus sp. FS406-22	Archaea	Euryarchaeota	Methanocaldococcus
