id	name	descr	gene	fs_len	child_fs_len	org_name	kingdom	phylum	genus
51413	MGEO_RS12910	magnesium chelatase ATPase subunit I	NA	NA	-1	Marivita geojedonensis	Bacteria	Proteobacteria	Marivita
51391	MCRY_RS00390	magnesium chelatase ATPase subunit I	NA	NA	-1	Marivita cryptomonadis	Bacteria	Proteobacteria	Marivita
55862	BUA42_RS11820	magnesium chelatase ATPase subunit I	NA	NA	-1	Marivita hallyeonensis	Bacteria	Proteobacteria	Marivita
56616	ROJ8625_RS13915	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax
40351	OCH239_RS05050	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseivivax halodurans JCM 10272	Bacteria	Proteobacteria	Roseivivax
40271	ATO8_RS09495	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseivivax atlanticus	Bacteria	Proteobacteria	Roseivivax
40403	RISW2_RS11670	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseivivax isoporae LMG 25204	Bacteria	Proteobacteria	Roseivivax
56539	BW990_RS00560	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax
55533	BM171_RS02250	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseivivax halotolerans	Bacteria	Proteobacteria	Roseivivax
52710	BLT50_RS17140	magnesium chelatase ATPase subunit I	bchI	NA	-1	Lutimaribacter saemankumensis	Bacteria	Proteobacteria	Lutimaribacter
52991	BLT43_RS03620	magnesium chelatase ATPase subunit I	bchI	NA	-1	Loktanella pyoseonensis	Bacteria	Proteobacteria	Loktanella
54159	BMX04_RS00465	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseovarius tolerans	Bacteria	Proteobacteria	Roseovarius
54092	BSG08_RS13210	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseovarius azorensis	Bacteria	Proteobacteria	Roseovarius
50463	ROSMUCSMR3_RS19130	magnesium chelatase ATPase subunit I	bchI	NA	-1	Roseovarius mucosus	Bacteria	Proteobacteria	Roseovarius
46330	XM53_RS14835	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseovarius atlanticus	Bacteria	Proteobacteria	Roseovarius
52927	BLQ71_RS23135	magnesium chelatase ATPase subunit I	NA	NA	-1	Mameliella alba	Bacteria	Proteobacteria	Mameliella
52002	ATO3_RS16600	magnesium chelatase ATPase subunit I	bchI	NA	-1	Marinibacterium profundimaris	Bacteria	Proteobacteria	Marinibacterium
46362	XM52_RS05370	magnesium chelatase ATPase subunit I	NA	NA	-1	Roseovarius indicus	Bacteria	Proteobacteria	Roseovarius
30560	HHAL_RS08165	magnesium chelatase ATPase subunit I	NA	NA	NA	Halorhodospira halophila SL1	Bacteria	Proteobacteria	Halorhodospira
46556	Lrub_RS11745	magnesium chelatase ATPase subunit I	NA	NA	NA	Legionella rubrilucens	Bacteria	Proteobacteria	Legionella
29881	gvip235	magnesium protoporphyrin chelatase	chlI	NA	NA	Gloeobacter violaceus PCC 7421	Bacteria	Cyanobacteria	Gloeobacter
49323	GlitD10_RS06120	magnesium chelatase ATPase subunit I	bchI	NA	NA	Gloeomargarita lithophora Alchichica-D10	Bacteria	Cyanobacteria	Gloeomargarita
29855	tll1511	magnesium-chelatase subunit	chlI	NA	NA	Thermosynechococcus elongatus BP-1	Bacteria	Cyanobacteria	Thermosynechococcus
35705	SPI9445_RS0108295	magnesium chelatase ATPase subunit I	bchI	NA	NA	Spirulina subsalsa PCC 9445	Bacteria	Cyanobacteria	Spirulina
32577	CWATDRAFT_RS02530	magnesium chelatase ATPase subunit I	bchI	NA	NA	Crocosphaera watsonii WH 8501	Bacteria	Cyanobacteria	Crocosphaera
51810	BZZ01_RS05770	magnesium chelatase ATPase subunit I	bchI	NA	NA	Nostocales cyanobacterium HT-58-2	Bacteria	Cyanobacteria	Nostocales
56972	CALSC_RS08220	magnesium chelatase ATPase subunit I	bchI	NA	NA	Calothrix rhizosoleniae SC01	Bacteria	Cyanobacteria	Calothrix
35972	UYK_RS0120160	magnesium chelatase ATPase subunit I	bchI	NA	NA	Fischerella thermalis PCC 7521	Bacteria	Cyanobacteria	Fischerella
36011	UYC_RS0104880	magnesium chelatase ATPase subunit I	bchI	NA	NA	Chlorogloeopsis fritschii PCC 6912	Bacteria	Cyanobacteria	Chlorogloeopsis
48777	A9P98_RS06085	magnesium chelatase ATPase subunit I	bchI	NA	NA	Cylindrospermopsis raciborskii CS-505	Bacteria	Cyanobacteria	Cylindrospermopsis
36175	CYLST_RS01325	magnesium chelatase ATPase subunit I	bchI	NA	NA	Cylindrospermum stagnale PCC 7417	Bacteria	Cyanobacteria	Cylindrospermum
36565	MIC7126_RS0109860	magnesium chelatase ATPase subunit I	bchI	NA	NA	Fortiea contorta PCC 7126	Bacteria	Cyanobacteria	Fortiea
36299	ANACY_RS11660	magnesium chelatase ATPase subunit I	bchI	NA	NA	Anabaena cylindrica PCC 7122	Bacteria	Cyanobacteria	Anabaena
31097	NPUN_RS32045	magnesium chelatase ATPase subunit I	bchI	NA	NA	Nostoc punctiforme PCC 73102	Bacteria	Cyanobacteria	Nostoc
36076	CAL6303_RS09190	magnesium chelatase ATPase subunit I	bchI	NA	NA	Calothrix sp. PCC 6303	Bacteria	Cyanobacteria	Calothrix
52039	CDV24_RS29350	magnesium chelatase ATPase subunit I	bchI	NA	NA	Leptolyngbya ohadii IS1	Bacteria	Cyanobacteria	Leptolyngbya
50442	XM38_RS01265	magnesium chelatase ATPase subunit I	bchI	NA	NA	Halomicronema hongdechloris C2206	Bacteria	Cyanobacteria	Halomicronema
36498	PSE7429_RS12925	magnesium chelatase ATPase subunit I	bchI	NA	NA	Pseudanabaena biceps PCC 7429	Bacteria	Cyanobacteria	Pseudanabaena
29672	Pro_1146	Protoporphyrin IX Mg-chelatase subunit ChlI	chlI	NA	NA	Prochlorococcus marinus subsp. marinus str. CCMP1375	Bacteria	Cyanobacteria	Prochlorococcus
38837	H567_RS25745	hypothetical protein	NA	NA	-1	Desulfatiglans anilini DSM 4660	Bacteria	Proteobacteria	Desulfatiglans
29451	MFS40622_RS06240	magnesium chelatase	NA	NA	-1	Methanocaldococcus sp. FS406-22	Archaea	Euryarchaeota	Methanocaldococcus
29470	MEFER_RS06095	magnesium chelatase	NA	NA	-1	Methanocaldococcus fervens AG86	Archaea	Euryarchaeota	Methanocaldococcus
